id,channel,content_type,route_or_slug,title,region,activity,commercial_tier,priority,status,launch_visible,owner,assigned_agent,source_count,source_urls,evidence_status,image_status,image_source_url,copy_status,seo_status,schema_status,commercial_review_status,safety_or_legal_status,last_generated_at,last_reviewed_at,next_review_due,published_at,blocker_reason,review_notes,quality_score,confidence_score
activity-location-north-wales-mtb-coaching,evergreen,activity_location,/north-wales/things-to-do/mtb-coaching,North Wales / Mtb Coaching,north-wales,mtb-coaching,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-paintball-laser-tag,evergreen,activity_location,/north-wales/things-to-do/paintball-laser-tag,North Wales / Paintball Laser Tag,north-wales,paintball-laser-tag,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-powerboating,evergreen,activity_location,/north-wales/things-to-do/powerboating,North Wales / Powerboating,north-wales,powerboating,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-rafting,evergreen,activity_location,/north-wales/things-to-do/rafting,North Wales / Rafting,north-wales,rafting,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-running,evergreen,activity_location,/north-wales/things-to-do/running,North Wales / Running,north-wales,running,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-sailing,evergreen,activity_location,/north-wales/things-to-do/sailing,North Wales / Sailing,north-wales,sailing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-scenic-railway,evergreen,activity_location,/north-wales/things-to-do/scenic-railway,North Wales / Scenic Railway,north-wales,scenic-railway,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-sea-kayaking,evergreen,activity_location,/north-wales/things-to-do/sea-kayaking,North Wales / Sea Kayaking,north-wales,sea-kayaking,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-sup,evergreen,activity_location,/north-wales/things-to-do/sup,North Wales / Sup,north-wales,sup,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-surfing,evergreen,activity_location,/north-wales/things-to-do/surfing,North Wales / Surfing,north-wales,surfing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-toboggan,evergreen,activity_location,/north-wales/things-to-do/toboggan,North Wales / Toboggan,north-wales,toboggan,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-trail-running,evergreen,activity_location,/north-wales/things-to-do/trail-running,North Wales / Trail Running,north-wales,trail-running,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-underground-trampolines,evergreen,activity_location,/north-wales/things-to-do/underground-trampolines,North Wales / Underground Trampolines,north-wales,underground-trampolines,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-wild-swimming,evergreen,activity_location,/north-wales/things-to-do/wild-swimming,North Wales / Wild Swimming,north-wales,wild-swimming,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-wildlife-birdwatching,evergreen,activity_location,/north-wales/things-to-do/wildlife-birdwatching,North Wales / Wildlife Birdwatching,north-wales,wildlife-birdwatching,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-wildlife-boat-tour,evergreen,activity_location,/north-wales/things-to-do/wildlife-boat-tour,North Wales / Wildlife Boat Tour,north-wales,wildlife-boat-tour,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-windsurfing,evergreen,activity_location,/north-wales/things-to-do/windsurfing,North Wales / Windsurfing,north-wales,windsurfing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-wing-foiling,evergreen,activity_location,/north-wales/things-to-do/wing-foiling,North Wales / Wing Foiling,north-wales,wing-foiling,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-zip-lining,evergreen,activity_location,/north-wales/things-to-do/zip-lining,North Wales / Zip Lining,north-wales,zip-lining,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-archery,evergreen,activity_location,/pembrokeshire/things-to-do/archery,Pembrokeshire / Archery,pembrokeshire,archery,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-attractions,evergreen,activity_location,/pembrokeshire/things-to-do/attractions,Pembrokeshire / Attractions,pembrokeshire,attractions,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-beaches,evergreen,activity_location,/pembrokeshire/things-to-do/beaches,Pembrokeshire / Beaches,pembrokeshire,beaches,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-bike-hire,evergreen,activity_location,/pembrokeshire/things-to-do/bike-hire,Pembrokeshire / Bike Hire,pembrokeshire,bike-hire,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-boat-tour,evergreen,activity_location,/pembrokeshire/things-to-do/boat-tour,Pembrokeshire / Boat Tour,pembrokeshire,boat-tour,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-canyoning,evergreen,activity_location,/pembrokeshire/things-to-do/canyoning,Pembrokeshire / Canyoning,pembrokeshire,canyoning,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-caving,evergreen,activity_location,/pembrokeshire/things-to-do/caving,Pembrokeshire / Caving,pembrokeshire,caving,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-caving-potholing,evergreen,activity_location,/pembrokeshire/things-to-do/caving-potholing,Pembrokeshire / Caving Potholing,pembrokeshire,caving-potholing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-climbing,evergreen,activity_location,/pembrokeshire/things-to-do/climbing,Pembrokeshire / Climbing,pembrokeshire,climbing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-fishing,evergreen,activity_location,/pembrokeshire/things-to-do/fishing,Pembrokeshire / Fishing,pembrokeshire,fishing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-gorge-scrambling,evergreen,activity_location,/pembrokeshire/things-to-do/gorge-scrambling,Pembrokeshire / Gorge Scrambling,pembrokeshire,gorge-scrambling,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-gorge-walking,evergreen,activity_location,/pembrokeshire/things-to-do/gorge-walking,Pembrokeshire / Gorge Walking,pembrokeshire,gorge-walking,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-pembrokeshire-high-ropes,evergreen,activity_location,/pembrokeshire/things-to-do/high-ropes,Pembrokeshire / High Ropes,pembrokeshire,high-ropes,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
