id,type,name,slug,region,source_file,data_completeness,status,notes
b853cc6309,spots/surfing,Whitesands Bay,whitesands,pembrokeshire,content/spots/surfing/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
2a3fbe1113,spots/swimming,Aber Falls,aber-falls,snowdonia,content/spots/swimming/rivers.csv,0.90,csv-only,subgroup=rivers
f69472b223,spots/swimming,Cenarth Falls,cenarth-falls,mid-wales,content/spots/swimming/rivers.csv,0.70,csv-only,subgroup=rivers
b86ec08edc,spots/swimming,Conwy Falls,conwy-falls,snowdonia,content/spots/swimming/rivers.csv,0.70,csv-only,subgroup=rivers
6ecb433971,spots/swimming,Devil's Bridge Falls,devils-bridge,mid-wales,content/spots/swimming/rivers.csv,0.70,csv-only,subgroup=rivers
ffd4fae5c8,spots/swimming,Fairy Glen,fairy-glen,snowdonia,content/spots/swimming/rivers.csv,1.00,csv-only,subgroup=rivers
e7afdb585d,spots/swimming,Henrhyd Falls,henrhyd-falls,brecon-beacons,content/spots/swimming/rivers.csv,0.90,csv-only,subgroup=rivers
b6e114072e,spots/swimming,Horseshoe Falls,horseshoe-falls,north-wales,content/spots/swimming/rivers.csv,1.00,csv-only,subgroup=rivers
b9b12c2d10,spots/swimming,Llyn Arenig Fawr,llyn-arenig-fawr,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
5ce870564e,spots/swimming,Llyn Bodlyn,llyn-bodlyn,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
270d0a4b94,spots/swimming,Llyn Cau,llyn-cau,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
160517d67d,spots/swimming,Llyn Cowlyd,llyn-cowlyd,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
eba9600888,spots/swimming,Llyn Crafnant,llyn-crafnant,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
57af40bdd7,spots/swimming,Llyn Cwellyn,llyn-cwellyn,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
177ba6fc83,spots/swimming,Llyn Dinas,llyn-dinas,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
b0ec64d82f,spots/swimming,Llyn Dulyn,llyn-dulyn,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
b1d341ebd6,spots/swimming,Llyn Eigiau,llyn-eigiau,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
26d6d1ff82,spots/swimming,Llyn Geirionydd,llyn-geirionydd,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
8820871a15,spots/swimming,Llyn Gwynant,llyn-gwynant,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
02d5f0cb56,spots/swimming,Llyn Idwal,llyn-idwal,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
fb96800534,spots/swimming,Llyn Llydaw,llyn-llydaw,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
0e91ab7336,spots/swimming,Llyn Ogwen,llyn-ogwen,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
f640f06756,spots/swimming,Llyn Padarn,llyn-padarn,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
d2190708e9,spots/swimming,Llyn Tegid (Bala Lake),llyn-tegid,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
c986d3485b,spots/swimming,Llyn y Fan Fach,llyn-y-fan-fach,brecon-beacons,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
51fc6794a0,spots/swimming,Llyn y Fan Fawr,llyn-y-fan-fawr,brecon-beacons,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
34cfdd7d05,spots/swimming,Llynnau Mymbyr,llynnau-mymbyr,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
4fa21abd5e,spots/swimming,Melincourt Falls,melincourt-falls,south-wales,content/spots/swimming/rivers.csv,0.80,csv-only,subgroup=rivers
3c8c7b99fd,spots/swimming,Pistyll Rhaeadr,pistyll-rhaeadr,powys,content/spots/swimming/rivers.csv,0.70,csv-only,subgroup=rivers
da2dde1365,spots/swimming,Swallow Falls,rhaeadr-ewynnol,snowdonia,content/spots/swimming/rivers.csv,1.00,csv-only,subgroup=rivers
f9ee2f6d0a,spots/swimming,Sgwd Gwladus,sgwd-gwladus,brecon-beacons,content/spots/swimming/rivers.csv,0.90,csv-only,subgroup=rivers
717f1ed65f,spots/swimming,Skenfrith Castle,skenfrith-castle,south-wales,content/spots/swimming/rivers.csv,0.90,csv-only,subgroup=rivers
90f6effa27,spots/swimming,Tal-y-llyn Lake (Llyn Mwyngil),tal-y-llyn,snowdonia,content/spots/swimming/lakes.csv,1.00,csv-only,subgroup=lakes
e93845d894,spots/swimming,The Warren,the-warren,mid-wales,content/spots/swimming/rivers.csv,0.90,csv-only,subgroup=rivers
fd7affa253,spots/swimming,Watkin Path Pools,watkin-path-pools,snowdonia,content/spots/swimming/rivers.csv,0.90,csv-only,subgroup=rivers
3528e540ab,spots/swimming,Wolf's Leap,wolfs-leap,mid-wales,content/spots/swimming/rivers.csv,0.80,csv-only,subgroup=rivers
a60487afac,spots/wild-swimming,Barafundle Bay,barafundle,pembrokeshire,content/spots/wild-swimming/spots.csv,1.00,csv-only,subgroup=spots
27f1f04422,spots/wild-swimming,Blue Lagoon,blue-lagoon-abereiddy,pembrokeshire,content/spots/wild-swimming/spots.csv,1.00,csv-only,subgroup=spots
e53029082b,spots/wild-swimming,Blue Pool (Ceibwr),blue-pool-ceredigion,pembrokeshire,content/spots/wild-swimming/spots.csv,1.00,csv-only,subgroup=spots
f17d20509c,spots/wild-swimming,Fairy Glen,fairy-glen,snowdonia,content/spots/wild-swimming/spots.csv,1.00,csv-only,subgroup=spots
c00db3435e,spots/wild-swimming,Horseshoe Falls,horseshoe-falls,north-wales,content/spots/wild-swimming/spots.csv,1.00,csv-only,subgroup=spots
022b469014,spots/wild-swimming,Llyn Cau,llyn-cau,snowdonia,content/spots/wild-swimming/spots.csv,1.00,csv-only,subgroup=spots
68e68048e6,spots/wild-swimming,Llyn Gwynant,llyn-gwynant,snowdonia,content/spots/wild-swimming/spots.csv,1.00,csv-only,subgroup=spots
3421787927,spots/wild-swimming,Llyn Idwal,llyn-idwal,snowdonia,content/spots/wild-swimming/spots.csv,1.00,csv-only,subgroup=spots
197c22ce52,spots/wild-swimming,Llyn Padarn,llyn-padarn,snowdonia,content/spots/wild-swimming/spots.csv,1.00,csv-only,subgroup=spots
381a5c7db4,spots/wild-swimming,Mawddach Estuary,mawddach-estuary,snowdonia,content/spots/wild-swimming/spots.csv,1.00,csv-only,subgroup=spots
9dae35599a,spots/wild-swimming,Swallow Falls,rhaeadr-ewynnol,snowdonia,content/spots/wild-swimming/spots.csv,1.00,csv-only,subgroup=spots
3c0f416ef4,spots/wild-swimming,Three Cliffs Bay,three-cliffs,gower,content/spots/wild-swimming/spots.csv,1.00,csv-only,subgroup=spots
7ebfbfd85f,transport,114 (Swansea-Rhossili),114-swansea-rhossili,Gower,content/transport/buses.csv,0.64,csv-only,subgroup=buses
2b46787933,transport,115 (Swansea-Llangennith),115-swansea-llangennith,Gower,content/transport/buses.csv,0.64,csv-only,subgroup=buses
7b84ddd2ad,transport,118 (Swansea-Port Eynon),118-swansea-port-eynon,Gower,content/transport/buses.csv,0.64,csv-only,subgroup=buses
d3cd3b463c,transport,119 (Swansea-Oxwich),119-swansea-oxwich,Gower,content/transport/buses.csv,0.64,csv-only,subgroup=buses
f36397b561,transport,315 (Haverfordwest-Marloes),315-haverfordwest-marloes,Pembrokeshire,content/transport/buses.csv,0.64,csv-only,subgroup=buses
5f0a93a4b2,transport,349 (Tenby-Pembroke),349-tenby-pembroke,Pembrokeshire,content/transport/buses.csv,0.64,csv-only,subgroup=buses
d7ea11ad89,transport,351 (Tenby-Amroth),351-tenby-amroth,Pembrokeshire,content/transport/buses.csv,0.64,csv-only,subgroup=buses
bd03c21859,transport,4 (Llangefni-Rhosneigr),4-llangefni-rhosneigr,Anglesey,content/transport/buses.csv,0.64,csv-only,subgroup=buses
7551ea8350,transport,42 (Bangor-Holyhead),42-bangor-holyhead,Anglesey,content/transport/buses.csv,0.64,csv-only,subgroup=buses
67680a407c,transport,Aberdare,aberdare,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
d3877ca489,transport,Abergavenny,abergavenny,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
f336c4fd7a,transport,Aberystwyth,aberystwyth,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
a83d227880,transport,Antur Stiniog,antur-stiniog,Snowdonia,content/transport/buses.csv,0.64,csv-only,subgroup=buses
7b18926cf6,transport,Antur Stiniog Uplift,antur-stiniog-uplift,Snowdonia,content/transport/buses.csv,0.64,csv-only,subgroup=buses
4664421ec5,transport,Bangor,bangor,North Wales,content/transport/trains.csv,0.38,csv-only,subgroup=trains
74aab7674f,transport,Bangor (Gwynedd),bangor-gwynedd,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
59683dbacf,transport,Barmouth,barmouth,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
202c1ecebc,transport,Barry Island,barry-island,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
36b7a91e7a,transport,Beics Brenin (Coed y Brenin),beics-brenin-coed-y-brenin,Snowdonia,content/transport/buses.csv,0.64,csv-only,subgroup=buses
684be1ff2f,transport,Betws-y-Coed,betws-y-coed,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
1e9a9eeca4,transport,BikePark Wales Hire,bikepark-wales-hire,Brecon Beacons,content/transport/buses.csv,0.64,csv-only,subgroup=buses
d6ea26a059,transport,BikePark Wales Shuttle,bikepark-wales-shuttle,Brecon Beacons,content/transport/buses.csv,0.64,csv-only,subgroup=buses
0aeb124085,transport,Blaenau Ffestiniog,blaenau-ffestiniog,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
1c98cc0eb4,transport,Bodorgan,bodorgan,Anglesey,content/transport/trains.csv,1.00,csv-only,subgroup=trains
ae25a5856b,transport,Borth,borth,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
066eaf98b1,transport,Bridgend,bridgend,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
935ba68234,transport,Cardiff Central,cardiff-central,South Wales,content/transport/trains.csv,0.38,csv-only,subgroup=trains
c27f376edc,transport,Carmarthen,carmarthen,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
e4044c77d0,transport,Celtic Coaster 403,celtic-coaster-403,Pembrokeshire,content/transport/buses.csv,1.00,csv-only,subgroup=buses
d26eb2c3b1,transport,Chepstow,chepstow,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
abab21c226,transport,Chirk,chirk,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
742371871b,transport,Coastal Bus Shuttles,coastal-bus-shuttles,Pembrokeshire,content/transport/buses.csv,0.64,csv-only,subgroup=buses
78161ce5e3,transport,Coastal Cruiser 387,coastal-cruiser-387,Pembrokeshire,content/transport/buses.csv,1.00,csv-only,subgroup=buses
4993afeeb6,transport,Coastal Cruiser (387/388),coastal-cruiser-387-388,Pembrokeshire,content/transport/buses.csv,0.64,csv-only,subgroup=buses
040640a24c,transport,Conwy,conwy,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
06aeea47e0,transport,Criccieth,criccieth,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
6adf8413e3,transport,Dolgellau (via Machynlleth),dolgellau-via-machynlleth,Mid Wales,content/transport/trains.csv,0.38,csv-only,subgroup=trains
a14d094981,transport,Dolwyddelan,dolwyddelan,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
2ae64b3095,transport,Dovey Junction,dovey-junction,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
41d5a28d6e,transport,Dyffryn Ardudwy,dyffryn-ardudwy,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
39764285bf,transport,Fairbourne,fairbourne,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
47b9a0bff2,transport,Ferryside,ferryside,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
7deee67d31,transport,Fflecsi (on-demand),fflecsi-on-demand,Pembrokeshire,content/transport/buses.csv,0.64,csv-only,subgroup=buses
d17c531a66,transport,Fishguard & Goodwick,fishguard-and-goodwick,Pembrokeshire,content/transport/trains.csv,1.00,csv-only,subgroup=trains
e7b64b9d0b,transport,Fishguard Harbour,fishguard-harbour,Pembrokeshire,content/transport/trains.csv,0.38,csv-only,subgroup=trains
ec3c73cc9a,transport,Flint,flint,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
e862fd2724,transport,Funsport Rhosneigr,funsport-rhosneigr,Anglesey,content/transport/buses.csv,0.64,csv-only,subgroup=buses
df940e3a93,transport,Gecko Surf,gecko-surf,Anglesey,content/transport/buses.csv,0.64,csv-only,subgroup=buses
9673c41685,transport,Gower 114,gower-114,South Wales,content/transport/buses.csv,1.00,csv-only,subgroup=buses
5dbaad6f26,transport,Gower 118,gower-118,South Wales,content/transport/buses.csv,1.00,csv-only,subgroup=buses
1bd42a036b,transport,Gower 119,gower-119,South Wales,content/transport/buses.csv,1.00,csv-only,subgroup=buses
bb2101297e,transport,Gowerton,gowerton,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
096241c999,transport,Harlech,harlech,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
dbd2cc6668,transport,Haverfordwest,haverfordwest,Pembrokeshire,content/transport/trains.csv,1.00,csv-only,subgroup=trains
cf16e14097,transport,Holyhead,holyhead,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
88197ef150,transport,Kidwelly,kidwelly,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
2df723934d,transport,Knighton,knighton,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
a394234e5b,transport,Llandegla Shuttle,llandegla-shuttle,North Wales,content/transport/buses.csv,0.64,csv-only,subgroup=buses
58a162f7e1,transport,Llandovery,llandovery,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
6f6fa42afb,transport,Llandrindod,llandrindod,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
b62878c3a5,transport,Llandudno Junction,llandudno-junction,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
fe22602cc3,transport,Llanelli,llanelli,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
f8bcc8d407,transport,Llanfairfechan,llanfairfechan,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
ef0ae9e9d2,transport,Llanwrtyd,llanwrtyd,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
f6859e2cff,transport,Llwyngwril,llwyngwril,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
fdcf3e8b57,transport,Machynlleth,machynlleth,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
351bbb0c3a,transport,Merthyr Tydfil,merthyr-tydfil,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
e08aa391b3,transport,Milford Haven,milford-haven,Pembrokeshire,content/transport/trains.csv,1.00,csv-only,subgroup=trains
d213d4f4e8,transport,Minffordd,minffordd,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
9e60b0612a,transport,Morfa Mawddach,morfa-mawddach,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
bd33a51f90,transport,Neath,neath,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
0e61b7f001,transport,One Planet Adventure,one-planet-adventure,North Wales,content/transport/buses.csv,0.64,csv-only,subgroup=buses
2cf08c9515,transport,Pembrey & Burry Port,pembrey-and-burry-port,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
de45dda16b,transport,Pembroke,pembroke,Pembrokeshire,content/transport/trains.csv,1.00,csv-only,subgroup=trains
f1dc7c2365,transport,Pembroke/Pembroke Dock,pembroke-pembroke-dock,Pembrokeshire,content/transport/trains.csv,0.38,csv-only,subgroup=trains
8c204deb32,transport,Penmaenmawr,penmaenmawr,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
69c01b455c,transport,Plas y Brenin,plas-y-brenin,Snowdonia,content/transport/buses.csv,0.64,csv-only,subgroup=buses
25dafb7ae2,transport,Pont-y-Pant,pont-y-pant,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
6fa5f0b3ca,transport,Pontypool & New Inn,pontypool-and-new-inn,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
6b33d3102d,transport,Poppit Rocket 405,poppit-rocket-405,Pembrokeshire,content/transport/buses.csv,1.00,csv-only,subgroup=buses
699a983cb4,transport,Port Talbot Parkway,port-talbot-parkway,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
df2125defe,transport,Porthmadog,porthmadog,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
f1968e7fe1,transport,Preseli Venture,preseli-venture,Pembrokeshire,content/transport/buses.csv,0.64,csv-only,subgroup=buses
bd5a4cf076,transport,Prestatyn,prestatyn,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
49bec5deb8,transport,Puffin Shuttle 400,puffin-shuttle-400,Pembrokeshire,content/transport/buses.csv,1.00,csv-only,subgroup=buses
38919aa2f6,transport,Pwllheli,pwllheli,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
c50faffd75,transport,Rhosneigr,rhosneigr,Anglesey,content/transport/trains.csv,1.00,csv-only,subgroup=trains
f177b9214a,transport,Rhymney,rhymney,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
1b22f082a3,transport,Ruabon,ruabon,North Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
41323cd44b,transport,S1 (Llanberis-Bangor),s1-llanberis-bangor,North Wales,content/transport/buses.csv,0.64,csv-only,subgroup=buses
b3b0aa69a1,transport,S2 (Betws-y-Coed),s2-betws-y-coed,North Wales,content/transport/buses.csv,0.64,csv-only,subgroup=buses
f37457a55d,transport,S97 (Pen-y-Pass),s97-pen-y-pass,North Wales,content/transport/buses.csv,0.64,csv-only,subgroup=buses
74c6a87880,transport,Saundersfoot,saundersfoot,Pembrokeshire,content/transport/trains.csv,1.00,csv-only,subgroup=trains
22f6192940,transport,Service 315,service-315,Pembrokeshire,content/transport/buses.csv,1.00,csv-only,subgroup=buses
1f4c3f2224,transport,Service 349,service-349,Pembrokeshire,content/transport/buses.csv,1.00,csv-only,subgroup=buses
e354ec05a1,transport,Service 351,service-351,Pembrokeshire,content/transport/buses.csv,1.00,csv-only,subgroup=buses
ae46e1cb7a,transport,Service 4,service-4,Anglesey,content/transport/buses.csv,1.00,csv-only,subgroup=buses
1be2f704cf,transport,Service 42,service-42,Anglesey,content/transport/buses.csv,1.00,csv-only,subgroup=buses
166ddd16b3,transport,Service 83,service-83,South Wales,content/transport/buses.csv,1.00,csv-only,subgroup=buses
f1c1899afa,transport,Service X1,service-x1,North Wales,content/transport/buses.csv,1.00,csv-only,subgroup=buses
6cd3e3b2fb,transport,Service X4,service-x4,Anglesey,content/transport/buses.csv,1.00,csv-only,subgroup=buses
5837f4bb4c,transport,Service X43,service-x43,South Wales,content/transport/buses.csv,1.00,csv-only,subgroup=buses
8308623370,transport,Service X50,service-x50,North Wales,content/transport/buses.csv,1.00,csv-only,subgroup=buses
e3874905a5,transport,Snowdon Sherpa,snowdon-sherpa,Snowdonia,content/transport/buses.csv,0.64,csv-only,subgroup=buses
c68a1dc8a0,transport,Snowdon Sherpa S1,snowdon-sherpa-s1,North Wales,content/transport/buses.csv,1.00,csv-only,subgroup=buses
c3e533f0a4,transport,Snowdon Sherpa S2,snowdon-sherpa-s2,North Wales,content/transport/buses.csv,1.00,csv-only,subgroup=buses
0911eca244,transport,Snowdon Sherpa S4,snowdon-sherpa-s4,North Wales,content/transport/buses.csv,1.00,csv-only,subgroup=buses
425cef3f33,transport,Snowdon Sherpa S97,snowdon-sherpa-s97,North Wales,content/transport/buses.csv,1.00,csv-only,subgroup=buses
3e48ba4b04,transport,Strumble Shuttle 404,strumble-shuttle-404,Pembrokeshire,content/transport/buses.csv,1.00,csv-only,subgroup=buses
3e6b836bf2,transport,Sugar Loaf,sugar-loaf,Mid Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
74ad0f3e58,transport,Swansea,swansea,South Wales,content/transport/trains.csv,1.00,csv-only,subgroup=trains
b1edbc6e7d,transport,T12 (TrawsCymru),t12-trawscymru,Mid Wales,content/transport/buses.csv,0.64,csv-only,subgroup=buses
7d2d55e340,transport,T2 (TrawsCymru),t2-trawscymru,North/Mid Wales,content/transport/buses.csv,0.64,csv-only,subgroup=buses
fc34b6515b,transport,T4 (TrawsCymru),t4-trawscymru,South/Mid Wales,content/transport/buses.csv,0.64,csv-only,subgroup=buses
9ca0f42ab7,transport,T6 (TrawsCymru),t6-trawscymru,South Wales,content/transport/buses.csv,0.64,csv-only,subgroup=buses
fec789855b,transport,Taff Trail Bus,taff-trail-bus,South Wales,content/transport/buses.csv,0.64,csv-only,subgroup=buses
